[2025-11-12 10:18:55.995] [logger] [info] Starting MLE thread
[2025-11-12 10:21:49.149] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:50.151] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:51.152] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:52.153] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:53.155] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:54.156] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:55.158] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:56.159] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:57.160] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:58.161] [logger] [warning] DUT stays silent...
[2025-11-12 10:21:59.162] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:00.163] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:01.165] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:02.166] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:03.167] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:04.168] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:05.169] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:06.171] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:07.172] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:08.174] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:09.175] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:10.177] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:11.178] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:12.180] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:13.181] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:14.182] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:15.183] [logger] [warning] DUT stays silent...
[2025-11-12 10:22:15.183] [logger] [info] Iteration time: 70
[2025-11-12 10:22:15.183] [logger] [info] Renewing fuzzing iteration
[2025-11-12 10:22:15.183] [logger] [info] [RBTCNT_FUZZER]: EPOCH_I
